timestamp	ch1	ch2	ch3
00:00:00.000	1.295238	1.226374	1.323810
00:00:00.000	1.331136	1.252015	1.333333
00:00:00.000	1.323810	1.247619	1.339194
00:00:00.000	1.320879	1.306227	1.331868
00:00:00.000	1.331868	1.320147	1.331868
00:00:00.000	1.337729	1.319414	1.326007
00:00:00.000	1.315018	1.328205	1.331136
00:00:00.002	1.229304	1.311355	1.310623
00:00:00.002	1.104029	1.311355	1.317949
00:00:00.002	1.130403	1.326007	1.323810
00:00:00.003	1.356044	1.312821	1.336264
00:00:00.003	1.414652	1.323077	1.347253
00:00:00.003	1.473993	1.320147	1.342125
00:00:00.003	1.525275	1.333333	1.322344
00:00:00.003	1.373626	1.323810	1.321612
00:00:00.003	1.224176	1.323810	1.304029
00:00:00.004	1.195604	1.323810	1.316484
00:00:00.004	1.449084	1.317949	1.338462
00:00:00.004	1.615385	1.332601	1.353114
00:00:00.005	1.529670	1.323077	1.330403
00:00:00.005	1.160440	1.312088	1.328938
00:00:00.006	1.268864	1.310623	1.320147
00:00:00.006	1.295971	1.309158	1.300366
00:00:00.006	1.146520	1.302564	1.279853
00:00:00.007	1.170696	1.320879	1.292308
00:00:00.007	1.200000	1.322344	1.295971
00:00:00.007	1.242491	1.323077	1.304029
00:00:00.008	1.277656	1.326007	1.326007
00:00:00.008	1.308425	1.331868	1.326007
00:00:00.008	1.307692	1.328938	1.322344
00:00:00.009	1.305495	1.320879	1.323810
00:00:00.009	1.329670	1.316484	1.327473
00:00:00.010	1.357509	1.326740	1.339194
00:00:00.010	1.398535	1.327473	1.337729
00:00:00.010	1.391941	1.321612	1.326740
00:00:00.011	1.267399	1.316484	1.323810
00:00:00.011	1.207326	1.315018	1.309158
00:00:00.011	1.273260	1.315751	1.298901
00:00:00.012	1.248352	1.309890	1.308425
00:00:00.012	1.303297	1.314286	1.321612
00:00:00.012	1.275458	1.315751	1.317949
00:00:00.013	1.237363	1.313553	1.305495
00:00:00.013	1.367766	1.308425	1.323810
00:00:00.013	1.466667	1.320879	1.323810
00:00:00.014	1.420513	1.317216	1.337729
00:00:00.014	1.370696	1.325275	1.332601
00:00:00.015	1.343590	1.319414	1.320879
00:00:00.015	1.325275	1.322344	1.331136
00:00:00.015	1.329670	1.317216	1.318681
00:00:00.016	1.300366	1.309158	1.308425
00:00:00.049	1.278388	1.313553	1.305495
00:00:00.049	1.277656	1.319414	1.316484
00:00:00.049	1.290842	1.315751	1.315018
00:00:00.049	1.273993	1.330403	1.300366
00:00:00.049	1.241758	1.328938	1.296703
00:00:00.050	1.228571	1.326007	1.295238
00:00:00.050	1.161905	1.324542	1.291575
00:00:00.050	1.266667	1.319414	1.309158
00:00:00.051	1.412454	1.337729	1.345788
00:00:00.053	1.564103	1.328205	1.347253
00:00:00.053	1.637363	1.320147	1.345788
00:00:00.053	1.643223	1.327473	1.433700
00:00:00.053	1.345788	1.315751	1.423443
00:00:00.053	1.106960	1.307692	1.289377
00:00:00.053	1.008059	1.304029	1.260073
00:00:00.053	1.150916	1.313553	1.300366
00:00:00.055	1.350916	1.320147	1.350183
00:00:00.055	1.464469	1.323077	1.350916
00:00:00.055	1.346520	1.320879	1.315751
00:00:00.057	1.287179	1.318681	1.297436
00:00:00.057	1.265934	1.316484	1.280586
00:00:00.057	1.321612	1.320879	1.289377
00:00:00.057	1.262271	1.326007	1.312821
00:00:00.057	1.241758	1.323077	1.314286
00:00:00.057	1.347985	1.322344	1.315018
00:00:00.057	1.364103	1.315751	1.307692
00:00:00.057	1.332601	1.327473	1.320147
00:00:00.057	1.307692	1.330403	1.323810
00:00:00.058	1.247619	1.313553	1.302564
00:00:00.058	1.240293	1.317216	1.328938
00:00:00.059	1.275458	1.325275	1.328938
00:00:00.059	1.311355	1.326740	1.312821
00:00:00.059	1.338462	1.315751	1.311355
00:00:00.060	1.344322	1.312088	1.315018
00:00:00.060	1.363370	1.323077	1.327473
00:00:00.060	1.363370	1.326007	1.329670
00:00:00.061	1.345055	1.312821	1.314286
00:00:00.061	1.336996	1.319414	1.328938
00:00:00.061	1.311355	1.325275	1.341392
00:00:00.062	1.336264	1.321612	1.347253
00:00:00.062	1.346520	1.317949	1.327473
00:00:00.063	1.350183	1.320147	1.318681
00:00:00.063	1.215385	1.315018	1.290842
00:00:00.063	1.171429	1.311355	1.282784
00:00:00.064	1.278388	1.271062	1.296703
00:00:00.064	1.259341	1.262271	1.309890
00:00:00.064	1.300366	1.282784	1.308425
00:00:00.065	1.365568	1.307692	1.320879
00:00:00.065	1.423443	1.330403	1.334066
00:00:00.065	1.271795	1.361905	1.314286
00:00:00.098	1.254945	1.415385	1.315018
00:00:00.098	1.312088	1.424908	1.319414
00:00:00.098	1.324542	1.364103	1.315018
00:00:00.099	1.324542	1.304762	1.323810
00:00:00.099	1.314286	1.304762	1.342125
00:00:00.099	1.241758	1.305495	1.331868
00:00:00.100	1.246886	1.305495	1.326740
00:00:00.100	1.320879	1.318681	1.331136
00:00:00.100	1.345055	1.312821	1.325275
00:00:00.101	1.326740	1.317216	1.308425
00:00:00.101	1.336264	1.312088	1.318681
00:00:00.102	1.397070	1.304029	1.323077
00:00:00.102	1.356777	1.300366	1.328205
00:00:00.102	1.317949	1.320147	1.339927
00:00:00.103	1.379487	1.323077	1.323077
00:00:00.103	1.417582	1.314286	1.303297
00:00:00.104	1.464469	1.315751	1.308425
00:00:00.104	1.358242	1.316484	1.315751
00:00:00.104	1.276923	1.311355	1.314286
00:00:00.104	1.233700	1.309158	1.302564
00:00:00.105	1.129670	1.315751	1.310623
00:00:00.105	1.228571	1.317949	1.326007
00:00:00.105	1.300366	1.327473	1.328205
00:00:00.106	1.314286	1.319414	1.318681
00:00:00.106	1.315751	1.312821	1.320879
00:00:00.107	1.328205	1.326007	1.327473
00:00:00.107	1.324542	1.319414	1.317216
00:00:00.107	1.310623	1.315751	1.315751
00:00:00.108	1.315018	1.323810	1.327473
00:00:00.108	1.321612	1.323077	1.317949
00:00:00.108	1.330403	1.324542	1.323810
00:00:00.109	1.326007	1.320879	1.312821
00:00:00.109	1.312088	1.315018	1.315018
00:00:00.109	1.318681	1.326740	1.323810
00:00:00.110	1.320147	1.324542	1.320147
00:00:00.110	1.305495	1.324542	1.317949
00:00:00.110	1.263736	1.312088	1.300366
00:00:00.111	1.258608	1.317216	1.315018
00:00:00.111	1.285714	1.327473	1.323077
00:00:00.112	1.298168	1.323077	1.326007
00:00:00.112	1.315018	1.317216	1.321612
00:00:00.112	1.369231	1.306960	1.311355
00:00:00.113	1.373626	1.319414	1.319414
00:00:00.113	1.387546	1.317949	1.312088
00:00:00.113	1.372894	1.323077	1.326740
00:00:00.114	1.291575	1.319414	1.317216
00:00:00.114	1.294505	1.320147	1.328205
00:00:00.114	1.330403	1.325275	1.331136
00:00:00.115	1.348718	1.321612	1.323810
00:00:00.115	1.244689	1.312088	1.302564
00:00:00.147	1.336996	1.312821	1.305495
00:00:00.148	1.383150	1.328205	1.330403
00:00:00.148	1.318681	1.317216	1.314286
00:00:00.148	1.279853	1.314286	1.312088
00:00:00.150	1.257875	1.307692	1.306227
00:00:00.150	1.214652	1.319414	1.317216
00:00:00.150	1.245421	1.320879	1.316484
00:00:00.151	1.300366	1.323810	1.323810
00:00:00.151	1.322344	1.320147	1.326740
00:00:00.152	1.339194	1.319414	1.318681
00:00:00.152	1.331868	1.317949	1.315751
00:00:00.152	1.334799	1.319414	1.317949
00:00:00.154	1.311355	1.315751	1.311355
00:00:00.154	1.313553	1.324542	1.333333
00:00:00.154	1.271795	1.323077	1.338462
00:00:00.154	1.276923	1.323077	1.343590
00:00:00.154	1.441026	1.321612	1.339194
00:00:00.154	1.493773	1.328938	1.326007
00:00:00.155	1.398535	1.327473	1.319414
00:00:00.155	1.119414	1.316484	1.331868
00:00:00.155	1.135531	1.278388	1.318681
00:00:00.155	1.227839	1.232234	1.300366
00:00:00.155	1.323077	1.235897	1.309890
00:00:00.160	1.507692	1.286447	1.293040
00:00:00.160	1.499634	1.332601	1.292308
00:00:00.160	1.353114	1.366300	1.300366
00:00:00.160	1.367766	1.405861	1.323077
00:00:00.160	1.328938	1.409524	1.309890
00:00:00.160	1.260806	1.391941	1.310623
00:00:00.160	1.175824	1.347253	1.319414
00:00:00.160	1.175824	1.303297	1.317949
00:00:00.160	1.246886	1.315751	1.320147
00:00:00.160	1.331868	1.325275	1.322344
00:00:00.160	1.329670	1.324542	1.323077
00:00:00.160	1.336264	1.313553	1.331868
00:00:00.160	1.345788	1.320147	1.334799
00:00:00.161	1.308425	1.310623	1.326007
00:00:00.162	1.320879	1.328205	1.326740
00:00:00.162	1.318681	1.311355	1.318681
00:00:00.162	1.310623	1.318681	1.331136
00:00:00.162	1.300366	1.312821	1.319414
00:00:00.162	1.296703	1.306960	1.302564
00:00:00.162	1.266667	1.301832	1.309158
00:00:00.163	1.270330	1.312088	1.319414
00:00:00.163	1.326007	1.312821	1.306960
00:00:00.163	1.350183	1.302564	1.304762
00:00:00.164	1.353114	1.307692	1.328205
00:00:00.164	1.344322	1.306227	1.320879
00:00:00.165	1.319414	1.315751	1.320147
00:00:00.165	1.328205	1.320147	1.317216
00:00:00.197	1.361905	1.318681	1.306227
00:00:00.197	1.353114	1.309158	1.300366
00:00:00.198	1.355311	1.314286	1.317949
00:00:00.198	1.360440	1.315751	1.328938
00:00:00.199	1.286447	1.320879	1.343590
00:00:00.199	1.244689	1.312088	1.356044
00:00:00.199	1.189011	1.324542	1.348718
00:00:00.200	1.224176	1.325275	1.323810
00:00:00.200	1.301832	1.323810	1.319414
00:00:00.200	1.313553	1.306960	1.308425
00:00:00.201	1.312088	1.314286	1.313553
00:00:00.201	1.306227	1.309890	1.300366
00:00:00.201	1.328938	1.323077	1.320147
00:00:00.202	1.327473	1.309158	1.314286
00:00:00.202	1.323810	1.315751	1.317216
00:00:00.202	1.315018	1.315018	1.315751
00:00:00.203	1.327473	1.317216	1.309158
00:00:00.203	1.318681	1.323077	1.320147
00:00:00.204	1.338462	1.322344	1.319414
00:00:00.204	1.363370	1.330403	1.323810
00:00:00.204	1.354579	1.314286	1.312821
00:00:00.205	1.364103	1.324542	1.328938
00:00:00.205	1.271062	1.323077	1.326007
00:00:00.205	1.180952	1.326007	1.321612
